USER_ID,LAST_VISITS,TYPE,number_consumers,expenditure
3423,2016-07-23 12:22:00,准流失,9.0,1475.0
3423,2016-07-23 12:22:00,准流失,3.0,485.0
2046,2016-05-25 19:14:00,准流失,3.0,615.0
3704,2016-01-15 20:55:00,已流失,5.0,687.0
3712,2016-07-27 11:03:00,准流失,8.0,1349.0
2482,2016-07-08 13:08:00,准流失,2.0,372.0
2482,2016-07-08 13:08:00,准流失,9.0,1108.0
3007,2016-06-23 11:38:00,非流失,5.0,605.0
3007,2016-06-23 11:38:00,非流失,3.0,634.0
3007,2016-06-23 11:38:00,非流失,9.0,1433.0
3007,2016-06-23 11:38:00,非流失,5.0,451.0
3355,2016-07-29 12:35:00,准流失,3.0,494.0
3144,2016-05-06 20:37:00,已流失,3.0,554.0
2003,2016-05-25 19:46:00,非流失,10.0,1360.0
2003,2016-05-25 19:46:00,非流失,7.0,1505.0
2003,2016-05-25 19:46:00,非流失,8.0,1650.0
3330,2016-07-18 12:19:00,非流失,10.0,1437.0
3330,2016-07-18 12:19:00,非流失,8.0,1545.0
3330,2016-07-18 12:19:00,非流失,10.0,1236.0
3330,2016-07-18 12:19:00,非流失,8.0,1180.0
3330,2016-07-18 12:19:00,非流失,2.0,256.0
2936,2016-07-25 13:40:00,非流失,10.0,1226.0
2936,2016-07-25 13:40:00,非流失,10.0,1527.0
2936,2016-07-25 13:40:00,非流失,10.0,1320.0
2936,2016-07-25 13:40:00,非流失,10.0,1536.0
2936,2016-07-25 13:40:00,非流失,5.0,879.0
3118,2016-06-06 11:32:00,准流失,9.0,1046.0
3118,2016-06-06 11:32:00,准流失,8.0,1370.0
2130,2016-04-06 19:52:00,准流失,8.0,1410.0
2130,2016-04-06 19:52:00,准流失,4.0,732.0
1216,2016-07-27 12:57:00,准流失,10.0,1218.0
1216,2016-07-27 12:57:00,准流失,3.0,644.0
2175,2016-07-05 12:30:00,准流失,5.0,694.0
2175,2016-07-05 12:30:00,准流失,7.0,1169.0
1257,2016-04-24 20:07:00,准流失,2.0,313.0
1257,2016-04-24 20:07:00,准流失,8.0,1462.0
1257,2016-04-24 20:07:00,准流失,9.0,962.0
2702,2016-07-11 11:23:00,非流失,7.0,1176.0
2702,2016-07-11 11:23:00,非流失,3.0,277.0
2702,2016-07-11 11:23:00,非流失,7.0,1355.0
2702,2016-07-11 11:23:00,非流失,4.0,556.0
3695,2016-05-12 20:59:00,已流失,6.0,669.0
3695,2016-05-12 20:59:00,已流失,2.0,452.0
3695,2016-05-12 20:59:00,已流失,2.0,377.0
3695,2016-05-12 20:59:00,已流失,7.0,886.0
2274,2016-05-22 18:07:00,非流失,9.0,1369.0
2274,2016-05-22 18:07:00,非流失,10.0,1476.0
2274,2016-05-22 18:07:00,非流失,9.0,1089.0
2274,2016-05-22 18:07:00,非流失,3.0,409.0
1238,2016-05-02 19:05:00,准流失,3.0,553.0
1238,2016-05-02 19:05:00,准流失,5.0,807.0
1238,2016-05-02 19:05:00,准流失,6.0,742.0
2786,2016-07-16 13:48:00,准流失,4.0,762.0
2786,2016-07-16 13:48:00,准流失,2.0,354.0
2786,2016-07-16 13:48:00,准流失,6.0,1081.0
3003,2016-07-23 11:57:00,准流失,9.0,1227.0
3003,2016-07-23 11:57:00,准流失,2.0,320.0
1833,2016-01-09 13:13:00,已流失,2.0,440.0
1186,2016-04-27 20:24:00,非流失,5.0,461.0
1186,2016-04-27 20:24:00,非流失,9.0,1078.0
1186,2016-04-27 20:24:00,非流失,8.0,1367.0
2463,2016-02-17 18:14:00,已流失,3.0,609.0
3651,2016-05-08 18:43:00,准流失,3.0,515.0
3651,2016-05-08 18:43:00,准流失,8.0,1026.0
3210,2016-02-17 20:23:00,准流失,6.0,813.0
3210,2016-02-17 20:23:00,准流失,4.0,636.0
2662,2016-04-25 18:49:00,准流失,9.0,1086.0
3127,2016-07-15 12:37:00,非流失,4.0,671.0
3127,2016-07-15 12:37:00,非流失,5.0,558.0
3127,2016-07-15 12:37:00,非流失,8.0,1351.0
3127,2016-07-15 12:37:00,非流失,5.0,676.0
3040,2016-06-25 13:26:00,准流失,6.0,983.0
2784,2016-07-17 12:03:00,非流失,10.0,1365.0
2784,2016-07-17 12:03:00,非流失,2.0,255.0
2784,2016-07-17 12:03:00,非流失,10.0,1810.0
2784,2016-07-17 12:03:00,非流失,10.0,1612.0
3078,2016-06-04 12:07:00,准流失,8.0,1111.0
3078,2016-06-04 12:07:00,准流失,8.0,1100.0
1975,2016-06-07 12:16:00,非流失,4.0,456.0
1975,2016-06-07 12:16:00,非流失,3.0,576.0
1975,2016-06-07 12:16:00,非流失,8.0,1143.0
1975,2016-06-07 12:16:00,非流失,2.0,451.0
1975,2016-06-07 12:16:00,非流失,5.0,726.0
1806,2016-02-11 18:12:00,准流失,6.0,783.0
1806,2016-02-11 18:12:00,准流失,4.0,333.0
3738,2016-06-27 11:10:00,准流失,3.0,516.0
3836,2016-05-28 18:07:00,准流失,3.0,416.0
3836,2016-05-28 18:07:00,准流失,8.0,931.0
3482,2016-04-07 21:43:00,准流失,9.0,1097.0
2242,2016-05-22 19:29:00,已流失,5.0,787.0
2357,2016-06-02 12:30:00,准流失,10.0,1341.0
2018,2016-02-16 19:50:00,已流失,3.0,537.0
983,2016-06-20 13:15:00,准流失,4.0,753.0
983,2016-06-20 13:15:00,准流失,10.0,1215.0
2234,2016-02-16 19:09:00,准流失,10.0,1225.0
2234,2016-02-16 19:09:00,准流失,9.0,976.0
3015,2016-06-05 12:45:00,已流失,5.0,976.0
3057,2016-06-21 11:19:00,非流失,10.0,1681.0
3057,2016-06-21 11:19:00,非流失,8.0,1501.0
3057,2016-06-21 11:19:00,非流失,10.0,1322.0
1832,2016-06-24 11:25:00,准流失,8.0,1448.0
1832,2016-06-24 11:25:00,准流失,5.0,950.0
3353,2016-07-21 12:25:00,非流失,6.0,517.0
3353,2016-07-21 12:25:00,非流失,5.0,817.0
3353,2016-07-21 12:25:00,非流失,5.0,420.0
3353,2016-07-21 12:25:00,非流失,7.0,1169.0
1892,2016-06-14 11:48:00,准流失,3.0,442.0
3077,2016-06-26 13:25:00,非流失,5.0,451.0
3077,2016-06-26 13:25:00,非流失,7.0,1411.0
3077,2016-06-26 13:25:00,非流失,3.0,287.0
3077,2016-06-26 13:25:00,非流失,5.0,781.0
3077,2016-06-26 13:25:00,非流失,8.0,1646.0
2693,2016-03-24 18:26:00,准流失,7.0,1160.0
2693,2016-03-24 18:26:00,准流失,5.0,711.0
1879,2016-05-27 19:53:00,准流失,9.0,1127.0
3733,2016-05-16 21:01:00,准流失,9.0,1245.0
2081,2016-07-19 13:34:00,非流失,4.0,749.0
2081,2016-07-19 13:34:00,非流失,7.0,992.0
2081,2016-07-19 13:34:00,非流失,7.0,1002.0
2069,2016-07-16 13:32:00,准流失,5.0,635.0
2069,2016-07-16 13:32:00,准流失,6.0,577.0
3352,2016-07-31 12:32:00,非流失,6.0,866.0
3352,2016-07-31 12:32:00,非流失,10.0,1824.0
2261,2016-06-16 12:32:00,准流失,4.0,598.0
3047,2016-07-20 12:25:00,非流失,5.0,788.0
3047,2016-07-20 12:25:00,非流失,10.0,1325.0
3047,2016-07-20 12:25:00,非流失,4.0,707.0
3047,2016-07-20 12:25:00,非流失,7.0,1217.0
2945,2016-06-09 11:01:00,准流失,4.0,633.0
2945,2016-06-09 11:01:00,准流失,9.0,1373.0
2875,2016-07-23 12:23:00,准流失,5.0,710.0
2875,2016-07-23 12:23:00,准流失,6.0,569.0
3734,2016-04-16 20:46:00,准流失,5.0,802.0
3734,2016-04-16 20:46:00,准流失,5.0,484.0
2312,2016-04-24 20:42:00,准流失,10.0,1364.0
2170,2016-05-21 19:34:00,准流失,6.0,735.0
2421,2016-05-16 17:17:00,准流失,6.0,993.0
2421,2016-05-16 17:17:00,准流失,10.0,1217.0
2816,2016-05-27 20:33:00,非流失,10.0,1558.0
2816,2016-05-27 20:33:00,非流失,10.0,1203.0
3112,2016-07-13 13:26:00,非流失,7.0,1234.0
3112,2016-07-13 13:26:00,非流失,2.0,331.0
3112,2016-07-13 13:26:00,非流失,7.0,1127.0
3112,2016-07-13 13:26:00,非流失,10.0,1757.0
1998,2016-07-28 11:33:00,非流失,7.0,957.0
1998,2016-07-28 11:33:00,非流失,2.0,226.0
1998,2016-07-28 11:33:00,非流失,10.0,1685.0
3814,2016-05-06 17:53:00,准流失,3.0,353.0
3814,2016-05-06 17:53:00,准流失,10.0,1255.0
3814,2016-05-06 17:53:00,准流失,3.0,544.0
3476,2016-06-13 11:10:00,准流失,8.0,1119.0
3476,2016-06-13 11:10:00,准流失,9.0,1189.0
2266,2016-07-29 12:38:00,非流失,9.0,1144.0
2266,2016-07-29 12:38:00,非流失,10.0,1609.0
2266,2016-07-29 12:38:00,非流失,8.0,1020.0
2266,2016-07-29 12:38:00,非流失,2.0,278.0
2266,2016-07-29 12:38:00,非流失,9.0,1155.0
2728,2016-04-17 20:21:00,准流失,2.0,263.0
2728,2016-04-17 20:21:00,准流失,10.0,1762.0
3180,2016-07-03 11:44:00,非流失,9.0,1488.0
3180,2016-07-03 11:44:00,非流失,8.0,1160.0
1950,2016-03-28 17:08:00,已流失,7.0,1015.0
1950,2016-03-28 17:08:00,已流失,7.0,1139.0
3587,2016-06-29 11:16:00,准流失,8.0,1620.0
1194,2016-03-19 19:38:00,已流失,3.0,556.0
1194,2016-03-19 19:38:00,已流失,2.0,273.0
1206,2016-03-30 20:09:00,已流失,2.0,441.0
2167,2016-06-08 13:25:00,准流失,10.0,1768.0
2167,2016-06-08 13:25:00,准流失,6.0,722.0
2791,2016-07-30 11:54:00,非流失,3.0,542.0
2791,2016-07-30 11:54:00,非流失,2.0,253.0
2791,2016-07-30 11:54:00,非流失,2.0,382.0
2791,2016-07-30 11:54:00,非流失,4.0,833.0
2791,2016-07-30 11:54:00,非流失,3.0,665.0
2791,2016-07-30 11:54:00,非流失,10.0,1527.0
2749,2016-07-12 11:39:00,准流失,10.0,1585.0
1623,2016-01-20 17:26:00,已流失,4.0,335.0
1624,2016-07-12 12:05:00,准流失,8.0,1246.0
1624,2016-07-12 12:05:00,准流失,6.0,647.0
1641,2016-07-21 11:09:00,非流失,5.0,851.0
1641,2016-07-21 11:09:00,非流失,3.0,591.0
1641,2016-07-21 11:09:00,非流失,10.0,1587.0
2955,2016-03-20 19:22:00,准流失,10.0,1414.0
1642,2016-04-20 19:31:00,非流失,3.0,585.0
1642,2016-04-20 19:31:00,非流失,10.0,1393.0
1642,2016-04-20 19:31:00,非流失,9.0,1227.0
1622,2016-07-29 12:38:00,准流失,6.0,515.0
2602,2016-01-25 11:05:00,准流失,5.0,600.0
1640,2016-01-05 13:29:00,已流失,9.0,1407.0
1638,2016-05-13 20:02:00,非流失,9.0,1017.0
1638,2016-05-13 20:02:00,非流失,8.0,1125.0
1638,2016-05-13 20:02:00,非流失,9.0,1410.0
1629,2016-03-04 17:05:00,已流失,10.0,1783.0
2317,2016-05-14 17:34:00,准流失,3.0,318.0
1636,2016-07-07 13:55:00,准流失,2.0,311.0
1636,2016-07-07 13:55:00,准流失,2.0,436.0
1628,2016-03-05 18:40:00,已流失,6.0,1142.0
2344,2016-07-03 12:52:00,准流失,5.0,454.0
2344,2016-07-03 12:52:00,准流失,7.0,1288.0
1630,2016-06-01 12:22:00,已流失,2.0,366.0
2386,2016-04-24 19:41:00,非流失,8.0,1580.0
2386,2016-04-24 19:41:00,非流失,10.0,1583.0
2386,2016-04-24 19:41:00,非流失,6.0,805.0
2386,2016-04-24 19:41:00,非流失,10.0,1778.0
1632,2016-01-17 12:29:00,已流失,2.0,379.0
1644,2016-07-25 12:07:00,准流失,3.0,592.0
1644,2016-07-25 12:07:00,准流失,4.0,402.0
1633,2016-04-16 17:42:00,准流失,9.0,1480.0
1625,2016-04-12 21:57:00,已流失,2.0,394.0
1625,2016-04-12 21:57:00,已流失,10.0,1563.0
2745,2016-04-24 20:07:00,准流失,10.0,1391.0
2061,2016-01-14 11:19:00,已流失,9.0,1447.0
1646,2016-06-03 13:36:00,非流失,9.0,1262.0
1646,2016-06-03 13:36:00,非流失,8.0,1498.0
1646,2016-06-03 13:36:00,非流失,4.0,848.0
1646,2016-06-03 13:36:00,非流失,8.0,1441.0
1643,2016-07-21 12:43:00,非流失,7.0,812.0
1643,2016-07-21 12:43:00,非流失,8.0,1098.0
1645,2016-07-16 12:37:00,准流失,4.0,359.0
1645,2016-07-16 12:37:00,准流失,2.0,256.0
1626,2016-06-26 13:48:00,准流失,10.0,1834.0
1634,2016-01-14 13:27:00,已流失,3.0,423.0
1639,2016-06-06 12:51:00,已流失,4.0,628.0
3690,2016-06-06 12:17:00,准流失,5.0,584.0
2814,2016-05-04 21:55:00,非流失,10.0,1187.0
2814,2016-05-04 21:55:00,非流失,2.0,365.0
2814,2016-05-04 21:55:00,非流失,10.0,1835.0
2814,2016-05-04 21:55:00,非流失,7.0,1360.0
3091,2016-07-23 13:44:00,非流失,4.0,605.0
3091,2016-07-23 13:44:00,非流失,9.0,1185.0
3091,2016-07-23 13:44:00,非流失,10.0,1831.0
3091,2016-07-23 13:44:00,非流失,7.0,1438.0
3091,2016-07-23 13:44:00,非流失,6.0,730.0
3091,2016-07-23 13:44:00,非流失,5.0,533.0
2999,2016-05-06 19:20:00,准流失,9.0,988.0
2999,2016-05-06 19:20:00,准流失,7.0,937.0
2626,2016-07-04 13:38:00,非流失,5.0,936.0
2626,2016-07-04 13:38:00,非流失,8.0,1202.0
2626,2016-07-04 13:38:00,非流失,9.0,927.0
2626,2016-07-04 13:38:00,非流失,7.0,1348.0
2626,2016-07-04 13:38:00,非流失,2.0,429.0
2626,2016-07-04 13:38:00,非流失,8.0,951.0
2626,2016-07-04 13:38:00,非流失,4.0,518.0
2373,2016-06-10 12:57:00,准流失,7.0,1246.0
1932,2016-07-26 12:39:00,非流失,5.0,908.0
1932,2016-07-26 12:39:00,非流失,9.0,1134.0
1932,2016-07-26 12:39:00,非流失,9.0,1434.0
3607,2016-07-06 13:02:00,非流失,9.0,929.0
3607,2016-07-06 13:02:00,非流失,8.0,1601.0
3607,2016-07-06 13:02:00,非流失,4.0,441.0
3104,2016-05-22 21:15:00,已流失,3.0,598.0
2695,2016-06-19 13:55:00,非流失,5.0,540.0
2695,2016-06-19 13:55:00,非流失,3.0,455.0
2695,2016-06-19 13:55:00,非流失,9.0,1253.0
2672,2016-07-26 12:35:00,非流失,9.0,1428.0
2672,2016-07-26 12:35:00,非流失,8.0,1472.0
2672,2016-07-26 12:35:00,非流失,4.0,564.0
2672,2016-07-26 12:35:00,非流失,9.0,1223.0
2672,2016-07-26 12:35:00,非流失,8.0,1041.0
2672,2016-07-26 12:35:00,非流失,10.0,1539.0
3732,2016-07-09 12:24:00,准流失,10.0,1314.0
1868,2016-07-27 12:17:00,非流失,3.0,548.0
1868,2016-07-27 12:17:00,非流失,5.0,873.0
1868,2016-07-27 12:17:00,非流失,8.0,1017.0
1868,2016-07-27 12:17:00,非流失,4.0,562.0
1868,2016-07-27 12:17:00,非流失,10.0,1639.0
1868,2016-07-27 12:17:00,非流失,5.0,974.0
2724,2016-04-03 21:54:00,已流失,4.0,789.0
1423,2016-06-16 13:58:00,准流失,2.0,452.0
1423,2016-06-16 13:58:00,准流失,5.0,755.0
1423,2016-06-16 13:58:00,准流失,5.0,850.0
2975,2016-03-06 19:48:00,已流失,3.0,611.0
2975,2016-03-06 19:48:00,已流失,2.0,311.0
1421,2016-06-16 13:57:00,准流失,4.0,671.0
1421,2016-06-16 13:57:00,准流失,6.0,843.0
1424,2016-05-07 20:04:00,准流失,8.0,1512.0
1424,2016-05-07 20:04:00,准流失,2.0,432.0
1472,2016-07-17 12:39:00,非流失,6.0,494.0
1472,2016-07-17 12:39:00,非流失,7.0,1331.0
1472,2016-07-17 12:39:00,非流失,3.0,277.0
3591,2016-02-11 18:31:00,已流失,3.0,427.0
2322,2016-05-13 18:27:00,非流失,8.0,1164.0
2322,2016-05-13 18:27:00,非流失,10.0,1369.0
2322,2016-05-13 18:27:00,非流失,10.0,1346.0
2322,2016-05-13 18:27:00,非流失,5.0,837.0
1471,2016-03-13 18:10:00,准流失,5.0,524.0
1467,2016-05-24 18:16:00,准流失,5.0,440.0
1463,2016-03-06 17:29:00,准流失,9.0,1216.0
1463,2016-03-06 17:29:00,准流失,3.0,393.0
1464,2016-06-28 12:18:00,非流失,7.0,1491.0
1464,2016-06-28 12:18:00,非流失,7.0,1299.0
1464,2016-06-28 12:18:00,非流失,3.0,589.0
1425,2016-05-06 21:01:00,准流失,4.0,777.0
1425,2016-05-06 21:01:00,准流失,6.0,739.0
1469,2016-05-12 21:36:00,非流失,4.0,700.0
1469,2016-05-12 21:36:00,非流失,9.0,1073.0
1469,2016-05-12 21:36:00,非流失,9.0,996.0
1422,2016-06-17 12:37:00,准流失,6.0,1020.0
2947,2016-06-08 11:34:00,非流失,8.0,910.0
2947,2016-06-08 11:34:00,非流失,2.0,313.0
2947,2016-06-08 11:34:00,非流失,4.0,753.0
2947,2016-06-08 11:34:00,非流失,6.0,1152.0
2947,2016-06-08 11:34:00,非流失,4.0,538.0
2947,2016-06-08 11:34:00,非流失,7.0,811.0
1470,2016-04-25 20:45:00,准流失,6.0,665.0
1470,2016-04-25 20:45:00,准流失,3.0,674.0
1470,2016-04-25 20:45:00,准流失,7.0,1535.0
1466,2016-05-28 20:41:00,准流失,2.0,400.0
1466,2016-05-28 20:41:00,准流失,5.0,503.0
3108,2016-04-11 20:15:00,准流失,2.0,277.0
3108,2016-04-11 20:15:00,准流失,9.0,1321.0
3843,2016-01-15 19:25:00,已流失,5.0,826.0
3843,2016-01-15 19:25:00,已流失,3.0,389.0
2265,2016-07-03 12:06:00,非流失,2.0,297.0
2265,2016-07-03 12:06:00,非流失,7.0,1307.0
2265,2016-07-03 12:06:00,非流失,9.0,1509.0
2171,2016-06-12 12:20:00,准流失,5.0,868.0
2171,2016-06-12 12:20:00,准流失,6.0,763.0
2171,2016-06-12 12:20:00,准流失,3.0,503.0
1067,2016-07-03 13:49:00,准流失,7.0,1243.0
1067,2016-07-03 13:49:00,准流失,3.0,371.0
1067,2016-07-03 13:49:00,准流失,4.0,613.0
2115,2016-06-12 13:53:00,准流失,5.0,896.0
2286,2016-07-05 13:45:00,非流失,4.0,433.0
2286,2016-07-05 13:45:00,非流失,4.0,334.0
2286,2016-07-05 13:45:00,非流失,2.0,350.0
2286,2016-07-05 13:45:00,非流失,2.0,377.0
2286,2016-07-05 13:45:00,非流失,9.0,1405.0
1136,2016-07-27 11:11:00,非流失,8.0,1340.0
1136,2016-07-27 11:11:00,非流失,4.0,863.0
1136,2016-07-27 11:11:00,非流失,6.0,795.0
3724,2016-04-06 19:47:00,准流失,6.0,1128.0
3724,2016-04-06 19:47:00,准流失,2.0,382.0
3507,2016-05-17 17:43:00,非流失,6.0,625.0
3507,2016-05-17 17:43:00,非流失,6.0,965.0
3507,2016-05-17 17:43:00,非流失,3.0,522.0
1066,2016-05-04 20:35:00,准流失,8.0,1441.0
1137,2016-07-11 12:14:00,非流失,2.0,376.0
1137,2016-07-11 12:14:00,非流失,7.0,1061.0
1137,2016-07-11 12:14:00,非流失,7.0,1375.0
1137,2016-07-11 12:14:00,非流失,10.0,1387.0
1135,2016-07-10 12:12:00,准流失,5.0,663.0
1135,2016-07-10 12:12:00,准流失,3.0,519.0
3390,2016-05-28 20:25:00,准流失,7.0,812.0
3390,2016-05-28 20:25:00,准流失,5.0,913.0
3305,2016-07-20 13:25:00,非流失,10.0,1734.0
3305,2016-07-20 13:25:00,非流失,4.0,565.0
3305,2016-07-20 13:25:00,非流失,9.0,1356.0
3519,2016-06-23 11:20:00,准流失,3.0,465.0
3519,2016-06-23 11:20:00,准流失,3.0,328.0
3317,2016-06-20 12:40:00,非流失,6.0,960.0
3317,2016-06-20 12:40:00,非流失,7.0,1375.0
3317,2016-06-20 12:40:00,非流失,10.0,1522.0
2509,2016-03-14 18:38:00,已流失,7.0,1294.0
2509,2016-03-14 18:38:00,已流失,7.0,1025.0
3376,2016-07-12 12:36:00,准流失,4.0,739.0
2753,2016-03-21 21:49:00,准流失,4.0,430.0
2753,2016-03-21 21:49:00,准流失,2.0,301.0
2753,2016-03-21 21:49:00,准流失,3.0,508.0
3810,2016-05-05 19:47:00,准流失,8.0,969.0
3810,2016-05-05 19:47:00,准流失,3.0,388.0
2954,2016-05-27 20:39:00,准流失,10.0,1365.0
2954,2016-05-27 20:39:00,准流失,7.0,807.0
3576,2016-06-14 11:45:00,已流失,2.0,317.0
3201,2016-04-21 21:20:00,准流失,9.0,958.0
3201,2016-04-21 21:20:00,准流失,4.0,500.0
3201,2016-04-21 21:20:00,准流失,5.0,797.0
2496,2016-05-29 20:10:00,非流失,8.0,1650.0
2496,2016-05-29 20:10:00,非流失,5.0,589.0
2496,2016-05-29 20:10:00,非流失,4.0,339.0
2496,2016-05-29 20:10:00,非流失,8.0,1606.0
3378,2016-06-15 11:04:00,非流失,2.0,378.0
3378,2016-06-15 11:04:00,非流失,5.0,527.0
3378,2016-06-15 11:04:00,非流失,8.0,1628.0
3378,2016-06-15 11:04:00,非流失,10.0,1330.0
2022,2016-07-28 12:51:00,非流失,7.0,1315.0
2022,2016-07-28 12:51:00,非流失,5.0,838.0
2022,2016-07-28 12:51:00,非流失,8.0,1082.0
2022,2016-07-28 12:51:00,非流失,2.0,293.0
3457,2016-06-05 12:54:00,准流失,6.0,691.0
3457,2016-06-05 12:54:00,准流失,4.0,558.0
3457,2016-06-05 12:54:00,准流失,3.0,649.0
2257,2016-06-10 12:59:00,准流失,9.0,1099.0
2257,2016-06-10 12:59:00,准流失,9.0,954.0
3527,2016-05-18 20:27:00,准流失,9.0,1044.0
2571,2016-07-24 12:40:00,非流失,9.0,1340.0
2571,2016-07-24 12:40:00,非流失,5.0,731.0
2571,2016-07-24 12:40:00,非流失,2.0,355.0
2571,2016-07-24 12:40:00,非流失,3.0,392.0
2571,2016-07-24 12:40:00,非流失,9.0,1275.0
2571,2016-07-24 12:40:00,非流失,10.0,1710.0
2571,2016-07-24 12:40:00,非流失,9.0,1253.0
2571,2016-07-24 12:40:00,非流失,4.0,729.0
2571,2016-07-24 12:40:00,非流失,9.0,1317.0
2571,2016-07-24 12:40:00,非流失,8.0,1144.0
2571,2016-07-24 12:40:00,非流失,9.0,992.0
2571,2016-07-24 12:40:00,非流失,2.0,247.0
2571,2016-07-24 12:40:00,非流失,2.0,411.0
2571,2016-07-24 12:40:00,非流失,5.0,874.0
2571,2016-07-24 12:40:00,非流失,8.0,1630.0
2571,2016-07-24 12:40:00,非流失,5.0,797.0
2571,2016-07-24 12:40:00,非流失,8.0,1454.0
2571,2016-07-24 12:40:00,非流失,5.0,701.0
2571,2016-07-24 12:40:00,非流失,6.0,788.0
2571,2016-07-24 12:40:00,非流失,3.0,381.0
2571,2016-07-24 12:40:00,非流失,10.0,1341.0
2571,2016-07-24 12:40:00,非流失,3.0,647.0
2864,2016-06-07 12:43:00,准流失,10.0,1570.0
2864,2016-06-07 12:43:00,准流失,4.0,449.0
2484,2016-02-08 19:23:00,已流失,2.0,224.0
1952,2016-04-30 19:42:00,准流失,2.0,413.0
3336,2016-02-14 20:01:00,已流失,4.0,500.0
3176,2016-05-20 17:10:00,准流失,9.0,1136.0
3176,2016-05-20 17:10:00,准流失,6.0,960.0
1314,2016-06-08 12:22:00,非流失,4.0,415.0
1314,2016-06-08 12:22:00,非流失,6.0,753.0
1314,2016-06-08 12:22:00,非流失,7.0,1155.0
1314,2016-06-08 12:22:00,非流失,8.0,1129.0
1315,2016-07-02 12:58:00,准流失,7.0,770.0
1313,2016-05-16 18:53:00,准流失,2.0,329.0
1313,2016-05-16 18:53:00,准流失,2.0,353.0
1313,2016-05-16 18:53:00,准流失,10.0,1717.0
3193,2016-01-19 12:50:00,已流失,4.0,779.0
1320,2016-05-15 19:11:00,准流失,9.0,1138.0
3545,2016-04-13 18:25:00,准流失,4.0,479.0
3545,2016-04-13 18:25:00,准流失,4.0,608.0
3545,2016-04-13 18:25:00,准流失,8.0,1123.0
2185,2016-06-06 13:07:00,准流失,8.0,1418.0
3107,2016-07-27 12:01:00,非流失,7.0,899.0
3107,2016-07-27 12:01:00,非流失,6.0,903.0
3107,2016-07-27 12:01:00,非流失,6.0,1069.0
3107,2016-07-27 12:01:00,非流失,4.0,776.0
3427,2016-05-15 18:12:00,准流失,2.0,283.0
3427,2016-05-15 18:12:00,准流失,3.0,636.0
3427,2016-05-15 18:12:00,准流失,3.0,608.0
3427,2016-05-15 18:12:00,准流失,2.0,271.0
1883,2016-04-05 17:02:00,准流失,2.0,258.0
3570,2016-06-03 12:18:00,准流失,3.0,298.0
3639,2016-07-21 12:07:00,非流失,2.0,251.0
3639,2016-07-21 12:07:00,非流失,10.0,1352.0
3639,2016-07-21 12:07:00,非流失,4.0,396.0
3639,2016-07-21 12:07:00,非流失,7.0,1368.0
3639,2016-07-21 12:07:00,非流失,8.0,1074.0
3639,2016-07-21 12:07:00,非流失,2.0,223.0
3639,2016-07-21 12:07:00,非流失,3.0,510.0
3639,2016-07-21 12:07:00,非流失,5.0,754.0
3639,2016-07-21 12:07:00,非流失,2.0,316.0
3639,2016-07-21 12:07:00,非流失,9.0,1269.0
3639,2016-07-21 12:07:00,非流失,8.0,1282.0
3639,2016-07-21 12:07:00,非流失,8.0,1373.0
3639,2016-07-21 12:07:00,非流失,6.0,1001.0
3639,2016-07-21 12:07:00,非流失,5.0,496.0
3639,2016-07-21 12:07:00,非流失,3.0,411.0
3639,2016-07-21 12:07:00,非流失,5.0,424.0
3639,2016-07-21 12:07:00,非流失,5.0,904.0
3639,2016-07-21 12:07:00,非流失,10.0,1377.0
3639,2016-07-21 12:07:00,非流失,3.0,517.0
3639,2016-07-21 12:07:00,非流失,5.0,511.0
3639,2016-07-21 12:07:00,非流失,7.0,1288.0
3639,2016-07-21 12:07:00,非流失,9.0,1174.0
3639,2016-07-21 12:07:00,非流失,6.0,681.0
3639,2016-07-21 12:07:00,非流失,4.0,685.0
3639,2016-07-21 12:07:00,非流失,8.0,1492.0
3639,2016-07-21 12:07:00,非流失,4.0,829.0
3639,2016-07-21 12:07:00,非流失,2.0,343.0
3639,2016-07-21 12:07:00,非流失,8.0,1536.0
3639,2016-07-21 12:07:00,非流失,2.0,451.0
2227,2016-06-16 12:41:00,非流失,3.0,438.0
2227,2016-06-16 12:41:00,非流失,5.0,655.0
2227,2016-06-16 12:41:00,非流失,7.0,1169.0
2227,2016-06-16 12:41:00,非流失,7.0,959.0
2227,2016-06-16 12:41:00,非流失,4.0,500.0
2339,2016-05-04 20:44:00,准流失,8.0,1075.0
2339,2016-05-04 20:44:00,准流失,5.0,490.0
1138,2016-07-03 11:20:00,非流失,8.0,1362.0
1138,2016-07-03 11:20:00,非流失,3.0,280.0
1138,2016-07-03 11:20:00,非流失,9.0,1392.0
