,新闻动态,教学资源,项目与合作,竞赛,优秀作品
126028.0,0,1,0,0,0
126031.0,0,1,0,0,0
126032.0,0,0,0,1,0
126132.0,1,0,0,0,0
126133.0,1,0,0,0,0
126134.0,0,0,0,1,0
126135.0,0,1,0,0,0
126136.0,1,0,0,0,0
126137.0,0,0,1,0,0
126138.0,1,0,0,0,0
126139.0,0,0,0,1,0
126140.0,0,0,1,0,0
126142.0,0,1,0,0,0
126143.0,0,1,0,0,0
126146.0,0,1,0,0,0
126149.0,0,1,0,0,0
126151.0,0,1,0,0,0
126152.0,0,0,1,0,0
126153.0,0,1,0,0,0
126154.0,1,0,0,0,0
126156.0,0,1,0,0,0
126158.0,0,1,0,0,0
126162.0,0,1,0,0,0
126163.0,0,1,0,0,0
126164.0,0,0,0,1,0
126166.0,0,1,0,0,0
126167.0,0,0,0,1,0
126169.0,0,1,0,0,0
126172.0,0,6,0,0,0
126174.0,0,1,0,0,0
126175.0,0,1,0,0,0
126184.5,0,0,0,14,0
126193.0,0,1,0,0,0
126200.5,0,1,0,0,0
126391.5,2,0,2,0,0
126516.5,0,2,0,0,0
126562.0,0,1,0,0,0
126765.0,2,0,0,0,0
126767.5,2,0,0,0,0
126769.0,0,0,0,1,0
126778.0,0,5,0,0,0
126787.0,0,0,0,1,0
126901.0,0,6,0,0,0
126913.0,0,6,0,0,0
126919.0,0,1,0,0,0
126926.0,0,1,0,0,0
126927.0,1,0,0,0,0
126929.0,0,1,0,2,0
126931.0,0,1,0,0,0
126932.0,0,0,0,1,0
126933.5,1,0,0,1,0
126935.5,2,0,0,0,0
126937.5,0,0,0,1,0
126939.5,1,0,0,0,0
126941.0,0,0,0,1,0
126942.5,1,1,0,0,0
126944.0,0,1,0,0,0
126945.5,0,2,0,0,0
126947.0,1,0,0,0,0
126948.5,1,0,0,2,0
126950.0,0,1,0,0,0
126951.0,0,1,0,0,0
126952.0,0,0,1,0,0
126953.0,0,0,0,1,0
126954.0,0,0,0,1,0
126955.5,1,0,0,1,0
126957.0,0,0,0,1,0
126958.5,0,0,0,1,0
126960.0,0,1,0,0,0
126961.0,0,1,0,0,0
126962.0,0,1,0,0,0
126963.0,0,0,0,1,0
126964.0,0,0,1,0,0
126965.0,0,1,0,0,0
126966.0,0,1,0,0,0
126967.0,0,1,0,0,0
126968.0,0,1,0,0,0
126969.5,2,0,0,0,0
126971.5,0,0,0,2,0
126973.0,0,0,0,1,0
126974.0,1,0,0,0,0
126975.0,0,1,0,0,0
126977.0,1,0,0,0,0
126978.5,0,1,0,1,0
126981.0,0,0,0,1,0
126982.0,1,0,0,0,0
126983.0,1,0,0,0,0
126984.0,0,0,1,0,0
126985.0,0,1,0,0,0
126986.0,0,1,0,0,0
126989.0,0,0,0,1,0
126990.0,0,1,0,0,0
126991.5,0,1,0,1,0
126994.0,0,1,0,0,0
126997.0,0,0,0,1,0
126998.0,0,1,0,0,0
126999.0,1,0,0,0,0
127000.0,0,0,0,1,0
127001.0,1,0,0,0,0
127002.5,1,1,0,0,0
127004.0,1,0,0,0,0
127005.5,0,1,0,1,0
127007.0,0,1,0,0,0
127008.0,0,1,0,0,0
127009.0,0,0,0,1,0
127010.0,0,0,1,0,0
127011.0,0,1,0,0,0
127013.0,0,1,0,0,0
127014.0,0,1,0,0,0
127015.0,1,0,0,0,0
127016.5,0,0,0,2,0
127018.5,1,0,0,1,0
127020.5,0,1,0,0,0
127023.0,1,0,0,0,0
127025.0,0,0,0,1,0
127026.5,0,1,1,0,0
127028.5,0,1,1,0,0
127030.0,0,1,0,0,0
127031.0,0,1,0,0,0
127041.0,1,0,0,0,0
127042.0,0,0,0,1,0
127043.0,1,0,0,0,0
127044.5,0,1,0,1,0
127046.5,0,0,0,1,0
127048.5,1,0,1,0,0
127050.0,1,0,0,0,0
127051.5,0,1,0,1,0
127053.5,0,0,0,1,0
127055.0,0,0,0,1,0
127057.5,1,0,0,1,0
127059.5,1,1,0,0,0
127061.0,0,0,0,1,0
127062.0,1,0,0,0,0
127064.0,0,1,0,0,0
127065.0,1,0,0,0,0
127066.0,0,1,0,0,0
127067.0,0,0,1,0,0
127068.0,1,0,0,0,0
127070.0,1,2,0,0,0
127072.0,1,0,0,0,0
127073.0,0,0,1,0,0
127074.5,1,0,0,0,0
127076.0,1,0,0,0,0
127077.0,1,0,0,0,0
127078.0,0,0,0,1,0
127079.5,0,1,1,0,0
127081.0,0,0,0,1,0
127082.0,0,1,0,0,0
127083.0,1,0,0,0,0
127084.0,0,1,0,0,0
127086.0,1,0,0,0,0
127087.0,0,0,0,1,0
127089.0,2,0,0,1,0
127092.0,1,0,0,0,0
127095.5,2,0,2,0,0
127100.0,0,0,0,2,0
127108.0,0,0,0,6,0
127121.0,0,1,0,0,0
127122.0,0,0,0,1,0
127126.0,0,0,0,1,0
127128.0,0,1,0,0,0
127129.0,1,0,0,0,0
127130.0,1,0,0,0,0
127131.0,1,0,0,0,0
127133.0,1,0,0,0,0
127134.0,1,0,0,0,0
127135.0,1,0,0,0,0
127136.5,1,0,0,1,0
127138.5,0,2,0,0,0
127140.0,0,1,0,0,0
127141.0,0,1,0,0,0
127142.0,0,1,0,0,0
127143.0,0,1,0,0,0
127144.0,0,0,0,1,0
127146.0,0,2,0,1,0
127148.0,1,0,0,0,0
127149.0,0,0,0,1,0
127150.0,0,0,0,1,0
127151.0,0,1,0,0,0
127152.0,0,0,0,1,0
127153.5,0,0,0,2,0
127155.5,1,1,0,0,0
127157.0,0,0,0,1,0
127158.0,1,0,0,0,0
127159.5,0,1,0,1,0
127162.0,0,0,0,1,0
127163.0,0,1,0,0,0
127164.5,1,1,0,0,0
127166.0,0,0,0,1,0
127167.0,0,1,0,0,0
127168.0,0,0,0,1,0
127169.5,1,0,0,2,0
127171.0,1,0,0,0,0
127172.0,0,0,0,1,0
127173.0,0,1,0,0,0
127174.0,0,0,0,1,0
127175.0,1,0,0,0,0
127176.0,0,1,0,0,0
127177.5,0,1,0,1,0
127179.0,1,0,0,0,0
127180.0,1,0,0,0,0
127181.0,1,0,0,0,0
127182.5,1,0,0,1,0
127184.0,0,1,0,0,0
127185.5,0,0,0,3,0
127187.5,1,1,0,0,0
127189.5,0,1,0,1,0
127191.0,1,0,0,0,0
127192.0,0,1,0,0,0
127193.5,0,1,0,1,0
127195.5,0,1,0,1,0
127197.0,0,0,0,1,0
127198.0,1,0,0,0,0
127199.0,1,0,0,0,0
127200.0,0,0,0,1,0
127202.0,1,1,0,1,0
127204.0,0,1,0,0,0
127205.0,0,0,0,1,0
127206.0,1,0,0,0,0
127207.0,0,0,0,1,0
127208.5,0,1,0,1,0
127210.0,0,1,0,0,0
127211.0,0,0,0,1,0
127213.0,1,1,0,0,0
127215.5,1,0,0,0,0
127218.5,1,0,1,0,0
127220.5,1,1,0,0,0
127222.0,0,1,0,0,0
127223.5,1,1,0,0,0
127225.0,1,0,0,0,0
127226.5,1,1,0,0,0
127228.0,0,1,0,0,0
127230.0,0,0,1,0,0
127231.0,0,1,0,0,0
127232.0,1,0,0,0,0
127233.0,1,0,0,0,0
127234.0,0,1,0,0,0
127235.0,0,1,0,0,0
127236.0,0,1,0,0,0
127237.0,1,0,0,0,0
127238.0,0,1,0,0,0
127239.0,0,0,0,1,0
127241.0,0,0,0,1,0
127242.0,0,1,0,0,0
127243.0,0,1,0,0,0
127245.0,0,1,0,0,0
127246.0,1,0,0,0,0
127247.5,0,1,0,0,0
127249.0,1,0,0,0,0
127250.0,1,0,0,0,0
127251.0,0,0,0,1,0
127252.0,0,1,0,0,0
127253.0,0,0,0,1,0
127255.0,0,0,0,1,0
127256.0,0,0,0,1,0
127257.0,0,1,0,0,0
127258.0,0,0,0,1,0
127259.5,0,2,0,0,0
127261.0,1,0,0,0,0
127262.0,1,0,0,0,0
127263.5,2,0,0,0,0
127265.5,0,0,0,2,0
127267.5,0,0,1,1,0
127269.5,0,1,0,1,0
127271.0,0,1,0,0,0
127272.0,0,1,0,0,0
127274.0,1,0,0,0,0
127276.0,0,0,0,1,0
127278.0,0,1,0,0,0
127279.5,0,0,1,1,0
127281.0,0,1,0,0,0
127284.0,0,0,0,1,0
127285.0,0,0,0,1,0
127286.0,0,1,0,0,0
127288.0,1,0,0,1,0
127291.0,0,1,0,0,0
127292.0,0,1,0,0,0
127293.0,0,1,0,0,0
127294.0,0,0,1,0,0
127297.5,3,1,0,1,0
127301.0,0,0,0,1,0
127302.0,0,1,0,0,0
127303.0,0,1,0,0,0
127304.0,0,1,0,0,0
127306.0,0,0,0,1,0
127307.0,0,0,1,0,0
127308.0,0,0,1,0,0
127310.5,1,0,0,1,0
127312.0,0,1,0,0,0
127313.0,0,0,0,1,0
127314.0,0,1,0,0,0
127315.0,1,0,0,0,0
127316.0,0,0,1,0,0
127317.0,0,0,1,0,0
127319.0,1,0,0,0,0
127320.0,0,0,1,0,0
127321.0,0,0,1,0,0
127322.0,0,0,0,1,0
127323.0,0,0,0,1,0
127324.0,0,1,0,0,0
127325.0,0,1,0,0,0
127326.0,0,1,0,0,0
127327.5,0,2,0,0,0
127330.5,0,1,1,0,0
127333.5,0,1,0,0,0
127335.5,1,1,0,0,0
127337.0,0,1,0,0,0
127338.0,1,0,0,0,0
127339.0,0,1,0,0,0
127340.0,0,1,0,0,0
127341.0,1,0,0,0,0
127344.0,0,1,0,0,0
127346.0,0,1,0,0,0
127347.0,1,0,0,0,0
127349.0,0,1,0,0,0
127350.0,1,0,0,0,0
127352.0,0,2,0,0,0
127362.0,0,1,0,0,0
127363.0,1,0,0,0,0
127364.0,0,1,0,0,0
127365.0,1,0,0,0,0
127366.5,0,2,0,0,0
127368.0,0,1,0,0,0
127369.0,0,0,1,0,0
127372.0,0,0,0,1,0
127373.5,1,1,0,0,0
127376.0,0,0,0,1,0
127378.0,1,0,0,0,0
127379.5,1,0,0,1,0
127381.0,0,1,0,0,0
127382.0,0,1,0,0,0
127383.0,0,0,1,0,0
127384.0,1,0,0,0,0
127386.0,0,0,1,0,0
127387.0,1,0,0,0,0
127389.0,0,1,0,0,0
127390.0,0,0,1,0,0
127392.0,0,1,1,0,0
127396.5,0,2,0,1,0
127399.0,0,0,0,1,0
127401.0,1,0,0,0,0
127402.0,0,1,0,0,0
127405.5,0,1,0,0,0
127408.0,1,0,0,0,0
127409.0,0,1,0,0,0
127410.5,0,1,0,0,0
127502.5,0,0,1,1,0
127504.5,0,1,0,0,0
127506.0,0,1,0,0,0
127507.5,0,1,0,0,0
127510.5,0,1,0,1,0
127512.0,0,0,0,1,0
127513.5,1,0,0,0,0
127515.5,0,1,0,0,0
127517.0,1,0,0,0,0
127518.0,1,0,0,0,0
127520.0,0,0,0,1,0
127521.5,0,1,0,0,0
127523.5,1,0,0,0,0
127525.0,0,0,0,1,0
127526.5,0,1,0,0,0
127528.0,1,0,0,0,0
127529.0,1,0,0,0,0
127530.0,0,1,0,0,0
127531.0,0,0,0,1,0
127533.0,1,0,0,0,0
127534.0,0,0,0,1,0
127535.0,1,0,0,0,0
127538.5,0,1,0,0,0
127540.0,0,1,0,0,0
127541.0,0,0,0,1,0
127542.0,0,0,0,1,0
127543.5,0,0,1,1,0
127546.5,1,1,0,0,0
127548.0,1,0,0,0,0
127550.5,1,0,1,0,0
127552.0,0,0,1,0,0
127553.5,0,0,1,1,0
127555.0,0,0,0,1,0
127557.5,1,1,0,0,0
127559.5,0,0,0,1,0
127561.5,1,0,1,0,0
127563.0,1,0,0,0,0
127564.0,0,0,0,1,0
127565.0,0,1,0,0,0
127566.5,1,1,0,0,0
127568.0,0,0,1,0,0
127569.5,0,1,1,0,0
127571.0,0,1,0,0,0
127572.0,0,1,0,0,0
127573.0,1,0,0,0,0
127574.0,1,0,0,0,0
127575.0,1,0,0,0,0
127576.0,0,1,0,0,0
127577.5,1,0,0,0,0
127580.0,0,1,0,0,0
127581.0,0,1,0,0,0
127614.0,4,0,0,4,0
127725.0,0,1,0,0,0
127885.0,0,1,0,0,0
127886.0,0,0,0,1,0
127887.5,0,0,0,4,0
127889.0,0,1,0,0,0
127901.0,0,0,1,0,0
127902.0,0,1,0,0,0
127903.0,0,1,0,0,0
127904.0,0,1,0,0,0
127906.5,0,4,0,0,0
127912.0,0,1,0,0,0
127913.0,1,0,0,0,0
127914.0,0,1,0,0,0
127915.0,0,1,0,0,0
127916.0,0,0,1,0,0
127917.0,0,1,0,0,0
127919.0,0,1,0,0,0
127921.0,0,1,0,0,0
127922.0,0,1,0,0,0
127924.0,0,1,0,0,0
127925.0,0,1,0,0,0
128146.0,0,1,0,0,0
128147.0,0,1,0,0,0
128148.0,1,0,0,0,0
128149.0,0,1,0,0,0
128150.5,0,1,0,0,0
128153.0,0,0,1,0,0
128155.5,0,2,0,0,0
128157.0,0,0,0,0,1
128158.0,0,1,0,0,0
128159.0,0,1,0,0,0
128161.5,0,3,0,0,0
128164.0,0,1,0,0,0
128165.0,0,1,0,0,0
128167.0,0,1,0,0,0
128169.0,0,0,0,1,0
128170.0,0,1,0,0,0
128171.0,0,1,0,0,0
128172.0,0,1,0,0,0
128173.0,0,1,0,0,0
128184.5,0,5,0,0,0
128190.0,1,2,1,1,0
128196.0,0,4,0,0,0
128205.5,0,9,0,1,0
128212.0,0,3,0,0,0
128215.0,0,3,0,0,0
128217.0,0,1,0,0,0
128218.0,0,1,0,0,0
128223.5,0,5,0,1,0
128234.5,0,7,0,2,0
128243.0,0,1,0,0,0
128245.0,0,1,0,0,0
128249.0,0,1,0,0,0
128251.0,0,1,0,0,0
128254.5,8,0,0,0,0
128260.0,0,1,0,0,1
128263.0,2,1,0,0,0
128265.5,1,1,0,0,0
128269.5,1,2,0,3,0
128273.5,0,1,0,0,0
128276.5,1,1,0,1,0
128279.5,0,0,1,0,0
128281.0,0,1,0,0,0
128283.0,1,1,0,1,0
128285.0,0,1,0,0,0
128287.0,1,1,0,0,0
128289.5,0,1,0,0,0
128291.5,0,2,0,0,0
128293.0,0,0,1,0,0
128294.0,0,0,1,0,0
128297.0,0,0,1,1,0
128299.0,0,0,1,0,0
128301.5,0,0,0,2,0
128304.5,0,1,0,1,0
128306.5,0,1,0,0,0
128308.5,1,0,0,0,0
128310.5,1,0,0,0,0
128312.5,0,1,0,1,0
128314.0,0,1,0,0,0
128315.5,1,0,0,0,0
128318.5,0,2,1,1,0
128322.0,0,2,0,1,0
128325.5,0,1,1,0,0
128328.5,0,1,0,0,0
128357.0,0,1,0,0,0
128365.5,1,3,0,1,0
128373.0,0,2,0,0,0
128378.5,1,4,0,1,0
128383.0,0,1,0,0,0
128389.5,0,8,0,3,0
128401.0,0,1,0,0,0
128405.0,0,0,1,0,0
128406.0,0,1,0,0,0
128408.0,1,0,0,0,0
128409.0,0,1,0,0,0
128410.0,0,1,0,0,0
128411.0,0,0,0,1,0
128412.0,0,1,0,0,0
128469.0,0,6,0,0,0
128472.0,0,1,0,0,0
128473.0,1,0,0,0,0
128474.0,0,0,1,0,0
128475.0,1,0,0,0,0
128476.0,0,1,0,0,0
128477.0,0,1,0,0,0
128478.0,0,1,0,0,0
128480.0,0,0,0,1,0
128482.0,1,0,0,0,0
128483.0,0,1,0,0,0
128485.0,0,1,0,0,0
128488.0,1,4,0,0,0
128495.0,0,1,0,0,0
128496.0,0,0,0,1,0
128497.0,0,0,1,0,0
128498.0,0,1,0,0,0
128503.0,1,4,0,2,0
128514.5,1,9,0,1,0
128522.5,0,1,0,0,0
128525.0,0,1,0,0,0
128527.0,0,1,0,0,0
128530.0,0,1,0,0,0
128531.0,0,1,0,0,0
128532.0,1,0,0,0,0
128534.0,0,1,0,0,0
128536.5,4,0,0,0,0
128539.0,0,1,0,0,0
128540.0,0,1,0,0,0
128547.0,0,0,1,0,0
128553.5,0,0,0,12,0
128561.0,8,0,0,0,1
128565.0,0,1,0,0,0
128569.0,1,0,0,0,0
128570.0,0,1,0,0,0
128578.5,0,1,2,0,0
128580.0,0,0,0,1,0
128589.0,1,0,0,0,0
128590.0,0,1,0,0,0
128591.0,0,1,0,0,0
128593.0,0,0,1,0,0
128594.0,1,0,0,0,0
128595.0,0,0,1,0,0
128596.0,1,0,0,0,0
128597.5,0,1,0,0,0
128599.0,0,1,0,0,0
128600.0,0,1,0,0,0
128602.0,0,1,0,0,0
128604.5,0,3,0,0,0
128607.0,0,1,0,0,0
128608.0,0,1,0,0,0
128637.0,0,1,0,0,0
128658.0,0,1,0,0,0
128659.0,0,0,0,1,0
128660.0,0,1,0,0,0
128661.0,0,0,0,1,0
128662.5,0,0,0,0,1
128664.5,0,2,0,0,0
128666.0,0,1,0,0,0
128763.0,0,1,0,0,0
128765.0,0,1,0,0,0
128766.0,0,1,0,0,0
128767.0,0,1,0,0,0
128768.0,0,1,0,0,0
128770.0,0,1,0,0,0
128771.0,1,0,0,0,0
128772.0,0,1,0,0,0
128774.0,0,1,0,0,0
128775.0,0,1,0,0,0
128779.0,0,1,0,0,0
128780.0,0,1,0,0,0
128786.0,0,1,0,0,0
128787.0,0,1,0,0,0
128788.0,0,1,0,0,0
128789.0,0,0,1,0,0
128791.0,0,1,0,0,0
128792.0,0,1,0,0,0
128793.0,1,0,0,0,0
128794.0,0,1,0,0,0
128795.0,0,0,0,1,0
128796.0,1,0,0,0,0
128797.5,0,1,0,0,0
128801.0,0,0,0,1,0
128803.0,0,1,0,0,0
128804.0,0,1,0,0,0
128805.0,1,0,0,0,0
128806.0,1,0,0,0,0
128807.0,0,1,0,0,0
128808.0,1,0,0,0,0
128809.0,0,0,0,1,0
128812.5,0,6,0,0,0
128821.0,0,5,1,5,0
128833.0,1,5,5,1,0
128870.5,1,8,2,3,0
128886.0,1,10,1,1,0
128898.5,0,3,2,3,0
128909.0,0,4,3,2,0
128918.0,1,1,2,2,0
128922.5,0,1,1,0,0
128924.0,0,1,0,0,0
128925.0,0,1,0,0,0
128926.0,0,1,0,0,0
128927.5,0,2,0,0,0
128929.0,0,1,0,0,0
128932.5,0,1,0,0,0
128935.0,1,0,0,0,0
128936.0,0,1,0,0,0
128937.0,0,1,0,0,0
128938.5,0,2,0,0,0
128945.0,1,0,0,0,0
128948.0,1,0,0,0,0
128949.0,0,0,0,1,0
128950.0,0,1,0,0,0
128951.0,0,1,0,0,0
128952.0,0,1,0,0,0
128956.0,0,1,0,0,0
128957.0,0,1,0,0,0
128958.0,0,1,0,0,0
128959.0,0,1,0,0,0
128960.0,0,1,0,0,0
128961.0,0,1,0,0,0
128963.0,0,1,0,0,0
128969.5,0,9,0,1,0
128979.0,1,7,0,0,0
128984.0,0,1,0,0,0
128985.0,0,1,0,0,0
128993.0,2,7,1,3,0
129038.5,0,12,3,0,0
129055.5,3,11,1,2,0
129065.5,0,2,0,0,0
129067.5,0,2,0,0,0
129074.5,2,5,2,0,0
129087.5,1,8,4,1,0
129096.0,0,1,0,0,0
129097.0,0,1,0,0,0
129099.0,0,1,0,0,0
129101.0,0,1,0,0,0
129104.0,10,0,0,0,0
129118.5,17,0,0,0,0
129131.0,0,1,0,0,0
129138.0,0,1,0,0,0
129139.0,0,1,0,0,0
129150.0,4,0,0,1,0
129154.0,0,1,0,0,0
129155.0,0,1,0,0,0
129157.0,0,0,0,1,0
129159.0,0,1,0,0,0
129160.0,0,1,0,0,0
129161.0,0,1,0,0,0
129162.0,0,1,0,0,0
129163.0,0,0,0,1,0
129164.0,0,1,0,0,0
129166.0,0,0,1,0,0
129168.5,0,2,0,0,0
129173.5,0,2,0,0,0
129175.5,0,2,0,0,0
129179.5,0,6,0,0,0
129183.5,0,2,0,0,0
129189.5,0,10,0,0,0
129195.5,0,2,0,0,0
129198.0,0,3,0,0,0
129202.5,0,6,0,0,0
129209.5,0,8,0,0,0
129215.0,0,3,0,0,0
129219.5,0,6,0,0,0
129225.0,0,5,0,0,0
129230.5,0,6,0,0,0
129235.0,0,3,0,0,0
129240.5,0,8,0,0,0
129249.5,0,10,0,0,0
129258.0,0,1,0,0,0
129262.0,0,1,0,0,0
129269.0,0,0,0,3,0
129277.5,0,0,0,11,0
129285.5,0,0,0,4,0
129290.5,0,0,0,16,0
129303.0,0,0,0,11,0
129318.5,0,0,0,12,0
129327.0,0,0,0,1,0
129357.0,0,0,0,3,0
129368.5,2,0,0,10,0
129373.0,0,0,0,6,0
129387.0,1,0,0,0,0
129424.5,0,0,0,16,0
129435.0,0,6,0,0,0
129466.5,2,0,0,18,0
129472.0,0,0,0,1,0
129479.0,0,1,0,0,0
129480.5,0,2,0,0,0
129486.0,2,0,0,5,0
129491.0,1,0,0,0,0
129492.0,0,1,0,0,0
129494.0,1,0,0,0,0
129495.5,0,0,0,1,0
129497.0,1,0,0,0,0
129498.5,1,1,0,0,0
129506.0,1,8,1,1,1
129516.5,0,5,0,1,1
129525.5,0,5,0,1,1
129534.0,0,5,1,0,1
129540.5,2,1,2,0,0
129547.5,1,4,1,0,0
129551.0,1,0,0,0,0
129554.0,1,4,0,0,0
129557.5,0,0,1,0,0
129560.0,1,1,0,0,0
129562.5,0,1,0,0,0
129564.5,0,1,0,0,0
129566.0,0,1,0,0,0
129567.5,1,1,0,0,0
129569.5,0,1,0,0,0
129575.0,3,3,0,2,0
129581.5,0,1,0,0,0
129583.0,0,0,0,1,0
129587.5,1,6,0,0,0
129594.0,0,1,3,0,0
129600.5,1,2,1,0,0
129609.0,1,4,0,1,0
129615.5,0,3,0,1,1
129623.5,1,0,0,0,0
129652.0,0,0,0,1,0
129657.5,7,0,0,12,0
129664.0,0,5,0,0,0
129670.0,0,0,0,18,0
129677.0,0,0,0,10,0
129863.5,0,11,0,0,0
129869.0,0,0,0,10,0
129971.5,0,0,0,6,0
130013.0,0,0,0,17,0
130039.5,0,0,0,4,0
130041.5,0,0,0,4,0
130044.0,4,0,0,2,0
130050.5,0,0,0,20,0
130059.0,0,0,0,6,0
130064.0,0,0,0,6,0
130068.5,0,0,0,6,0
130091.5,0,0,0,4,0
130094.0,0,6,0,0,0
130097.0,0,6,0,0,0
130101.5,4,0,0,8,0
130105.5,0,0,0,4,0
130108.0,0,0,0,6,0
130113.0,0,0,0,14,0
130129.0,7,0,0,10,0
130138.5,0,0,0,20,0
130145.5,5,0,0,2,0
130149.5,0,0,0,6,0
130203.0,0,0,0,8,0
130206.0,0,1,0,0,0
130208.0,0,0,0,4,0
130212.0,0,0,0,9,0
130230.5,0,0,0,18,0
130236.5,0,0,0,4,0
130263.5,0,2,0,0,0
130265.0,0,1,0,0,0
130266.0,0,1,0,0,0
130292.5,0,0,0,20,0
130377.0,0,0,0,6,0
130381.0,0,0,0,9,0
130432.5,0,0,0,4,0
130459.5,0,0,0,4,0
130485.5,0,0,0,4,0
130492.5,0,0,0,20,0
130500.0,0,0,0,4,0
130504.0,0,0,0,6,0
130534.0,0,0,0,10,0
130542.5,0,0,0,8,4
130550.0,0,0,0,14,0
130557.5,0,0,0,10,0
130579.0,0,0,0,9,0
130600.0,0,0,0,10,0
130641.0,0,0,0,14,0
130650.5,0,0,0,12,0
130691.0,0,0,0,1,0
130695.5,0,0,0,12,0
130770.5,0,0,0,8,0
130813.0,0,0,0,6,0
130815.0,0,0,0,1,0
130820.5,4,0,0,8,0
130854.5,0,0,0,14,0
130867.5,0,0,0,14,0
130882.0,0,3,0,0,0
130895.0,0,1,0,0,0
130904.0,0,0,0,1,0
130906.5,0,0,0,8,0
130911.5,4,0,0,8,0
130916.5,0,0,0,8,0
130920.5,0,0,0,6,0
130948.0,0,0,0,1,0
130977.5,4,0,0,4,0
